CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
515,Germany,Female,37,7,136287.57728436025,1,0,1,223219.85237256106,0
516,Spain,Female,25,5,-236.60312509115573,0,0,0,180941.07364345866,1
744,Spain,Male,30,8,120511.66137010984,0,0,1,139193.63980018388,0
746,Spain,Male,34,10,36307.9086284566,0,0,1,33438.71214637793,0
504,Spain,Male,26,9,-4485.815263349513,1,0,0,20985.59555536735,0
764,France,Female,29,2,193503.729853199,0,0,1,138266.2774573694,0
740,France,Male,27,2,50352.88070893496,0,0,1,219981.06405207518,0
502,Germany,Male,60,3,151219.694023689,0,0,0,145752.69247465726,0
604,Germany,Male,32,8,160752.8812162948,1,0,0,-1502.3178786322314,1
631,Germany,Female,34,5,3645.2497690999694,1,1,1,185858.3309557571,0
783,France,Female,37,3,121448.91826587796,1,1,1,63954.469382266376,0
515,Spain,Female,35,3,84826.46209893897,0,0,0,92904.72624850215,0
784,France,Female,41,7,-3380.7514388336863,0,0,0,50009.090697730906,0
856,Spain,Male,36,11,-8288.707056927964,2,1,1,142800.34667059119,0
693,Spain,Female,25,6,-5515.126138765641,0,0,1,128286.27466355533,0
505,France,Female,39,6,148366.80884906652,2,1,0,40256.31672971956,0
631,Spain,Male,31,10,76931.12883483668,0,1,1,27782.868054055638,0
597,France,Female,36,9,120647.33394426946,2,0,1,48692.81408038569,0
827,France,Female,39,9,83955.15779575368,0,1,0,13952.545615149422,0
878,France,Male,33,8,-8943.171060040217,0,0,1,120947.71411839136,0
729,Germany,Female,17,4,113843.4897127917,0,1,0,76336.25338476949,0
820,France,Female,41,9,108644.68084788311,2,1,0,133989.7968989622,0
788,Spain,Male,49,3,171314.14503492584,0,0,1,152417.39597804286,1
562,Spain,Male,41,7,3294.402332660151,1,1,1,17193.56120017497,0
629,Spain,Female,28,4,178704.721027135,1,0,0,108248.50235818124,0
651,Germany,Male,39,10,-4600.993355447969,1,1,1,140681.49766803894,0
937,Spain,Female,19,7,93022.89711889789,0,1,0,190091.69852785303,0
696,Germany,Male,28,10,-6270.1840143320105,0,0,1,44226.422067601205,1
745,Spain,Female,45,7,82721.22681614559,0,1,0,91315.36627099419,0
905,Germany,Male,29,10,-5117.182920851205,0,1,1,53342.236816496195,0
586,Germany,Female,20,9,157311.9977417437,3,1,0,95618.27582404784,0
608,France,Female,33,7,152505.18929917217,0,0,1,186373.85791397197,0
780,Germany,Male,45,7,-7860.493429484779,1,0,0,164317.1464299254,0
519,Spain,Male,23,4,7211.2848798008645,0,0,0,182796.15576710043,0
511,Spain,Male,24,7,71232.5368763528,2,0,1,178812.90519379685,0
611,France,Female,29,5,-9802.171871985549,1,0,1,177326.71761773358,0
806,Spain,Female,36,7,-12787.704445272822,0,1,1,145166.84018170624,0
676,Germany,Male,38,0,72.01839246980563,1,0,1,200184.88777990104,0
884,Germany,Male,37,3,120033.7800802084,1,0,0,225689.7030762985,0
653,Spain,Male,44,4,78060.4535366699,2,0,1,117871.74056541691,0
606,Germany,Male,41,9,133194.0984257082,0,1,0,126535.42353898789,1
854,Germany,Male,33,0,111754.61751357162,1,1,0,125844.52575704965,0
862,France,Male,23,8,136722.16537571716,0,0,0,211390.12788972998,0
573,France,Male,22,3,176328.2349979246,1,0,1,19015.44020351545,0
706,Germany,Female,20,7,55190.389025904464,1,1,0,138369.63832299437,0
799,Spain,Male,26,6,147172.31515945765,1,0,0,189924.85962255354,0
839,France,Male,25,2,96516.75830019277,0,1,0,159256.01560944473,0
496,France,Male,41,9,115999.21723893222,1,0,0,-919.852381409637,0
834,Germany,Female,30,6,124626.16700318565,0,0,0,37350.19996125708,0
737,France,Female,36,3,150718.91001885338,1,1,1,148404.76640135955,0
636,Spain,Female,23,2,111633.59526495654,1,0,0,79926.36992864918,0
697,France,Female,32,2,4232.645561897279,1,0,1,174621.64787638735,0
719,France,Female,70,5,12568.339338267975,0,0,0,137092.6161911463,0
788,Spain,Male,49,7,131547.57572160457,1,0,0,37721.86141135889,0
696,France,Female,62,8,74539.86974024758,1,0,0,61284.51432047029,0
601,France,Male,26,6,218582.93243537226,1,0,1,115343.63871455628,0
710,Spain,Male,62,1,105299.34887739456,0,1,0,217547.0716168558,1
693,Germany,Female,41,6,117582.86941513432,1,0,0,178971.2515758996,0
817,Germany,Female,36,10,51167.47091730009,2,0,0,48921.547811267985,0
750,Spain,Female,40,1,117646.06081671205,1,0,1,43256.444390166485,1
706,Germany,Male,39,6,74584.3171465934,0,0,1,157913.45374059823,0
655,France,Female,41,3,108516.80163078214,1,1,0,164797.71257379022,0
806,Germany,Male,23,4,57309.38447044077,0,1,0,188068.32566192612,1
790,Germany,Female,36,2,-222.5794671385321,0,1,0,131767.85185802006,0
543,Germany,Female,25,1,7347.523299282554,0,1,0,89760.26299881692,0
751,Germany,Female,30,3,8041.698882606931,2,0,0,231843.23952651475,0
706,Spain,Female,54,4,119146.91733429217,1,0,0,59867.12580171731,0
799,France,Male,40,4,-8124.874977422351,1,0,0,166084.02018725034,0
765,France,Female,49,9,2793.219606872723,0,0,0,103255.41403155877,0
618,Spain,Female,42,1,167881.55502863455,0,1,0,98748.00674828948,0
857,Spain,Male,31,10,53532.87997880306,0,0,0,179357.3768084796,0
658,Spain,Female,58,9,137726.70928085485,1,1,0,191154.52248674797,0
601,Spain,Female,39,6,82652.90593964414,0,0,0,77387.38471001483,0
628,Spain,Female,45,6,142663.35867911275,1,1,0,-16954.558837492183,0
741,Germany,Male,42,9,1049.9074558228667,2,0,0,198941.06861516455,0
661,Spain,Female,41,2,-9372.429120117295,1,1,0,108737.55765545266,0
682,Spain,Female,47,4,116036.94421291004,0,0,1,-10553.398004986488,0
713,Germany,Female,25,4,109724.66365179722,0,0,1,178985.39495319672,1
670,France,Male,38,7,1341.5945066968977,1,0,1,219219.76126603995,1
543,Germany,Female,40,2,158427.77383090166,1,1,0,186883.79561613515,0
878,Spain,Male,29,4,4548.460413783934,0,1,0,196056.22791756218,0
895,Germany,Female,18,10,-1660.8366895375875,2,0,0,180630.99638148956,0
556,Germany,Male,26,2,116925.41413434291,1,0,1,44088.066161581846,0
643,Spain,Female,23,6,95082.2551235961,1,0,0,216686.9290607862,0
911,Spain,Male,25,4,4843.973559116644,1,0,0,39669.704410540944,0
728,France,Female,33,7,82920.35448032155,1,0,0,68845.89147433726,0
767,France,Male,57,3,74757.58873811601,2,1,1,150321.95522889122,0
692,France,Male,38,9,196882.32044969208,1,1,1,142019.87469125402,0
689,Germany,Female,43,7,138196.0799372073,1,0,1,203433.06925436913,1
908,France,Female,37,3,-6277.878418340858,2,0,0,167674.72700841964,0
748,Germany,Male,38,9,4500.341776277742,0,0,1,198673.46166804215,0
380,Germany,Male,44,4,144368.61190122057,1,0,0,190605.9433208147,0
671,France,Male,49,1,162844.2101451002,0,1,1,146534.01630841862,0
620,France,Female,36,8,1141.9119643285562,2,1,0,161821.28002379538,0
652,France,Male,34,8,14914.072493113355,0,0,0,33525.13332788677,0
572,Spain,Male,59,10,60275.85179484076,0,0,0,13808.239894415365,1
729,Spain,Male,38,8,92154.91016819005,0,0,0,185903.91580836716,0
799,France,Male,29,7,118557.99319932892,1,0,0,63113.192956630926,0
666,France,Female,48,5,4756.24841007048,2,1,0,213826.5038370204,0
711,France,Female,35,3,-1093.714538075992,0,1,0,192893.14395511133,0
626,France,Male,27,2,9224.50195445314,1,0,0,180925.72732098185,0
698,France,Male,34,7,167809.7444869788,1,1,1,31429.97593670397,0
769,France,Male,36,5,111069.37802205779,0,0,1,179838.37169036153,0
671,France,Male,29,8,-9406.321897200236,0,0,0,150505.9293276961,0
560,Germany,Male,65,9,6153.339038770734,0,1,0,212612.3177726036,0
594,France,Female,28,8,-6601.100924318612,1,1,1,185004.76207976614,0
673,France,Male,37,0,166767.8684863002,0,1,1,226971.35968088201,0
827,France,Female,40,8,171108.73852867007,0,0,0,31465.48029883267,0
685,Germany,Male,31,2,116810.37505380786,1,1,0,37474.86552287358,0
759,Germany,Male,37,7,4472.643672990428,0,1,0,53319.420291168724,0
785,Germany,Male,34,7,195670.6405517595,2,1,0,84167.18569715694,1
790,Spain,Female,28,7,-743.609070957152,1,0,1,67090.871219414,0
711,France,Male,24,7,9903.011673677898,2,0,0,154813.8790051748,0
777,France,Male,25,9,117207.35129472923,0,0,0,217304.2692771453,0
781,Germany,Male,42,8,-9180.816383367675,0,0,0,108005.84015404801,0
917,Germany,Female,43,5,146336.5520903999,3,1,0,59492.6545631093,0
695,France,Female,36,2,-2583.1601387173955,2,0,1,32718.34517466121,0
630,France,Female,29,10,52661.15257748249,1,0,0,-5036.9399384555145,0
956,France,Female,32,7,146196.81378694906,2,1,0,12354.747797421438,0
798,France,Male,57,1,478.8562519850154,2,1,1,92833.45727234248,0
889,France,Female,39,1,70445.22702536691,2,0,1,109627.81543482699,0
644,Germany,Male,29,5,-4862.651560927886,0,1,0,200834.51314718043,0
789,France,Female,26,4,-4873.537425853351,1,0,1,148236.28038299666,0
683,Germany,Male,25,7,8708.930605611942,1,0,1,159839.84473345397,0
724,Germany,Male,42,6,-11638.63717291009,1,0,1,152737.5721068573,0
815,Germany,Male,29,7,88489.7152180675,0,0,1,23742.361353906614,0
784,Germany,Male,36,8,-2292.650419839354,0,0,1,23877.81202929983,0
646,France,Female,30,4,-3864.002600926027,1,1,0,168676.7375272949,0
698,France,Female,36,1,-4382.696928424315,0,1,0,70853.5220916989,0
638,Spain,Male,37,3,98721.65059879592,1,1,0,187486.63688559,0
730,Spain,Female,19,7,-4153.508695091949,1,1,1,148176.71183612075,0
713,Germany,Female,35,4,-7862.745526439657,1,1,1,55198.316345242434,0
636,Germany,Female,27,9,138606.24663170986,0,1,1,94097.97355760275,1
634,Spain,Female,48,9,-3871.5825551312796,0,1,0,186767.5137855293,0
700,Germany,Male,55,3,-1316.9894533798974,0,0,0,111843.70539162768,1
549,France,Male,23,10,76626.8928585313,1,0,0,190529.49239494407,1
512,Germany,Male,29,2,-9265.058943718135,1,0,1,146448.5934858552,0
474,Germany,Male,30,9,7574.156425114461,0,0,0,189903.68267568553,0
872,France,Female,25,8,3547.5502884001357,0,0,1,195719.6257041428,0
696,France,Male,34,2,57999.5333078532,0,0,0,136347.2881032957,0
733,Spain,Female,39,7,12957.160969376831,2,0,0,211569.4908245946,0
635,France,Female,37,10,109346.40094567814,0,1,0,151360.81058941284,0
605,Spain,Male,36,6,97602.21902455697,1,0,0,213542.41931571582,0
711,France,Male,48,7,12367.38924868961,1,0,1,18650.20672146289,0
397,France,Female,24,1,163808.09480007447,2,0,1,163534.25964703938,0
756,Spain,Male,29,8,13843.320156847172,0,1,0,197231.34326988412,0
701,France,Female,32,9,141825.65401968564,0,0,0,155912.9025656029,1
513,Spain,Male,24,7,3326.773490223178,1,1,0,95110.21564628114,0
725,Germany,Female,33,9,45917.935718842826,2,1,0,43198.89960812334,0
693,France,Male,30,9,140089.85210537614,2,0,0,159282.17893025622,0
629,Spain,Female,31,9,156385.50876580412,1,1,0,176996.24835238786,0
520,Germany,Female,27,4,92117.31442567676,1,0,0,115096.6253977167,0
667,France,Male,45,4,-1101.2557951140461,1,0,1,91370.53193562843,0
621,France,Female,25,9,-4638.17546991891,1,0,1,30903.982515437925,0
759,France,Female,16,4,122902.49521850195,1,1,0,38587.993472054666,1
741,Germany,Female,42,8,69856.86572831767,0,1,1,134005.15844669478,0
858,Spain,Male,48,8,3725.830561144178,0,1,1,188472.41886213445,0
591,France,Female,31,9,862.4079152421045,0,0,1,144112.0986002714,0
657,Spain,Female,45,4,82025.00620474701,0,0,1,132883.9260589216,0
616,France,Male,40,1,68564.4610905835,1,1,0,40035.384123686505,0
759,France,Male,52,9,1989.647991814256,1,1,0,38635.533670292476,0
906,Germany,Female,32,5,182708.80747385096,1,1,0,59014.878074430766,0
662,Spain,Male,26,7,2965.2134270851934,0,0,0,129092.48425188182,0
700,Germany,Female,40,7,156737.42100168692,1,1,0,162652.48190210457,0
750,France,Male,41,3,-9497.424566269954,0,0,0,24245.464168640014,0
674,France,Male,55,9,107532.1490373371,1,1,0,207671.72692472124,0
566,France,Female,14,0,104461.69982065666,2,1,0,171823.31514097063,0
719,France,Female,32,3,85913.42331061508,1,0,1,206950.47103244156,1
427,Germany,Male,40,4,11602.710710124938,0,0,0,193649.09909037198,0
828,France,Male,28,1,129826.37698598625,0,1,1,137472.02082697232,0
861,France,Male,43,8,-7825.096544327279,0,0,0,55136.26924752079,0
606,France,Male,34,8,-1226.1316318408196,1,1,0,201532.36225370126,0
703,France,Female,40,6,-7046.759078382846,1,0,1,157013.43780525742,0
951,Germany,Male,50,2,119340.36036027501,2,1,0,181655.18372491896,0
708,France,Male,31,7,92115.53708365152,0,0,0,163044.88696381781,0
746,France,Female,29,9,178935.85826952913,2,1,0,28876.141822578484,0
882,France,Female,41,5,64828.523500752366,1,0,1,209230.8958517774,0
820,France,Female,48,-1,-7435.7401887262195,1,0,1,186941.38951169897,0
813,Germany,Female,35,8,165029.27429726638,0,0,0,143445.11777751366,0
487,Spain,Female,73,7,179574.19890516618,0,1,0,226079.52000942983,0
523,Spain,Male,36,8,149979.28395920334,0,1,0,144562.64503953126,0
493,France,Male,43,5,913.5718634546556,1,0,1,162031.4427903667,0
807,Spain,Male,32,3,111647.75130270148,1,1,1,145520.82308655122,0
747,France,Male,52,7,116303.59115628076,2,0,0,128673.3829855936,0
726,France,Female,39,9,-4126.6217469700005,2,0,1,220740.08058917444,0
622,Spain,Female,55,6,65967.70173365838,0,1,1,83506.3095210308,0
833,Germany,Female,88,8,-7203.467752080058,1,1,0,188012.9166556993,0
679,France,Male,30,10,-8694.835624730053,1,0,1,165437.6463619866,0
500,Germany,Male,37,9,78844.78907091373,1,0,0,51552.18238788094,1
716,Spain,Male,20,7,152407.108662153,1,1,0,152400.96518494625,0
471,France,Male,23,1,144263.55014126858,0,1,1,57252.880777170314,0
721,France,Male,38,4,4955.726287421192,2,1,1,205046.04441823697,0
576,Germany,Male,41,11,122002.0168553528,1,0,1,165575.70482572628,0
856,Spain,Female,41,4,135288.37104636952,0,1,0,1117.9967961536604,0
726,Spain,Male,24,9,-8344.018207910849,1,0,0,142753.46057859997,0
696,Spain,Female,28,2,108624.25294369856,1,0,0,60116.88787521132,0
839,France,Female,32,3,69459.62939157811,1,1,0,47840.26536748567,0
680,Germany,Female,28,9,6192.896768427207,1,0,1,203350.00518413063,0
702,Spain,Female,26,9,68187.89837000519,0,0,0,164272.00876238197,0
841,Spain,Female,24,4,-8141.22879116106,1,1,0,128545.11082477614,0
708,Spain,Female,40,2,202617.85782089937,0,0,0,121152.57306039943,0
636,Spain,Female,34,8,114803.88192713009,1,0,0,210632.45709329986,0
750,Germany,Female,34,8,59275.142611235155,0,0,0,193694.535846956,0
780,Germany,Male,38,4,118672.30913834291,2,1,0,59392.32746470655,0
742,Spain,Male,39,0,118898.01954814263,0,1,0,216139.81150667922,0
530,Spain,Female,60,6,-7759.755087606453,1,0,0,145516.61986351878,0
495,Spain,Female,24,8,112761.42399540634,0,0,0,155355.81015683064,1
783,Spain,Male,38,6,-3388.434272780421,0,0,1,25642.651877365755,0
712,France,Female,21,4,2660.1484137180923,2,0,0,163606.25354680483,0
733,Spain,Female,28,1,-8944.739585217343,1,1,0,181596.9788578215,0
668,Germany,Female,39,5,2342.8968415510726,2,1,0,50447.31306215371,0
685,France,Female,29,2,90370.61301396167,1,1,1,160512.12282101647,0
479,France,Male,27,8,2183.455600616955,2,0,0,40689.76928757997,0
751,Germany,Female,39,8,-3580.514189875858,1,1,0,197876.9945486592,0
548,Spain,Male,35,8,5131.61937491759,0,0,0,67820.48547245261,0
605,France,Female,47,0,131965.77349639253,1,0,1,101472.75833406798,0
655,Germany,Male,61,6,106756.95668537117,1,1,0,173221.58750211715,1
830,Spain,Male,42,8,-948.4866493898674,1,1,0,195077.07427982686,1
794,Spain,Male,33,7,4804.459295369186,1,1,0,10678.818734662127,0
673,Germany,Male,70,0,155959.24330899704,1,0,1,159171.84474125016,0
520,France,Male,39,3,4125.212531917457,0,0,0,68984.52806824047,1
674,Germany,Female,46,6,87284.56197541929,2,1,0,117925.85448401261,1
495,Germany,Male,36,7,86113.1852296186,0,0,0,100916.91645372577,0
382,Spain,Male,23,4,114700.69363912902,0,1,1,134232.46314824198,0
544,Spain,Female,34,9,139524.9284537002,0,1,0,171996.5197621627,0
710,Germany,Female,29,5,15675.805356405193,1,0,0,203807.3159216101,0
625,Germany,Male,34,9,144069.19029481092,1,1,0,163061.97771175927,0
665,Germany,Male,59,7,152942.0412812977,1,1,0,191661.5399132492,0
756,Spain,Female,19,6,159626.94761444133,1,1,0,197566.54675922834,0
705,Germany,Female,31,5,7628.558857164983,1,0,0,108823.21284700083,0
823,Germany,Male,51,0,13950.93049021125,2,0,1,169501.94145527534,0
422,Spain,Female,36,7,109014.69358634288,1,0,1,55785.160284067075,0
820,France,Female,28,0,171578.05753046722,1,1,0,-13239.173342773971,0
807,Germany,Male,29,9,40765.767448773564,0,0,0,42900.25551439039,1
601,Spain,Female,33,8,74807.50457040245,1,0,0,160743.63073972324,0
762,Spain,Male,50,3,1687.4783083145821,0,0,1,66142.65542479942,1
786,Germany,Female,28,5,70135.77810114104,1,0,0,286.7343166739738,1
825,France,Male,44,2,139385.7975232236,0,0,0,69361.80498435213,1
770,Germany,Male,41,7,111262.74697449172,2,1,1,91468.98591959158,0
612,France,Female,35,1,127090.31027711208,0,0,0,183514.20833517273,0
742,Spain,Female,37,10,87882.91671330527,1,0,1,91541.58592208993,0
667,Germany,Female,74,9,145006.47792532697,1,1,1,206405.84563434718,0
751,Germany,Male,20,10,153820.89504449384,1,0,0,190380.62115900646,0
490,France,Male,34,9,-5771.012759477969,1,1,1,171586.26288775972,0
809,France,Male,29,5,1655.0305381781109,1,0,0,150239.35581728196,0
673,Germany,Female,25,8,85128.52890793883,1,0,0,107236.07096846619,0
713,France,Female,38,0,84157.1656346153,2,1,0,229163.73377191494,0
634,Spain,Male,38,10,-5838.957792878372,1,0,0,56671.940244287485,0
493,France,Female,39,3,125118.40537292324,2,1,1,44267.90256494666,0
608,Spain,Female,20,0,96595.16880424111,2,1,0,151612.44005557455,0
676,France,Male,32,3,6439.105813943818,0,0,0,54114.4361006873,1
496,France,Male,31,4,156759.53577287725,0,0,0,157107.80795958702,0
788,France,Female,43,0,2990.322338094475,0,1,0,73665.68660344782,0
737,Spain,Male,26,9,57.21134163767948,2,1,1,36036.472646135815,1
713,France,Male,23,6,120922.68956544217,1,1,0,159917.2628368556,0
460,Spain,Male,23,5,10468.048477796001,1,0,0,58368.7547164307,0
576,Spain,Female,23,9,140594.42423750093,1,0,0,74091.7945059703,0
576,Spain,Male,30,9,-8364.545999732549,1,0,1,237461.18399589183,0
694,France,Female,46,5,107917.36489162802,1,1,0,8385.729043531235,0
848,France,Male,25,3,-10441.629817242947,1,1,1,183781.53078613558,0
751,France,Male,53,4,51570.190878213834,1,1,1,12631.97404866062,0
745,Spain,Male,43,9,10941.571093878456,1,1,0,13353.533346793938,0
645,France,Male,35,7,175717.98689595456,1,0,0,173667.07175180275,0
810,Spain,Male,37,8,80113.95402135458,1,0,0,222123.91613396312,0
980,Spain,Male,27,8,-4977.046015846542,1,0,0,155924.61559539934,0
694,France,Female,40,1,-6836.98759820505,1,1,0,87780.20530899696,0
731,Spain,Female,39,10,128937.70908264842,1,1,0,177474.59141506202,0
697,Spain,Male,22,4,88680.06201721201,1,0,0,48207.60687885995,0
792,France,Male,40,3,141520.60899572138,1,0,0,160100.88307787236,0
770,Spain,Male,34,9,3591.6434824045036,1,1,0,15795.841431566609,0
477,Spain,Male,44,4,88137.14098827017,2,1,1,182986.08428764806,0
744,Germany,Female,26,4,166165.32306503213,1,0,0,192019.60818688708,0
660,Germany,Male,40,4,122818.62625220683,0,1,1,131651.0681255942,0
514,Germany,Male,34,8,74779.58956582026,0,1,0,23658.590332636333,0
587,Spain,Male,42,4,92980.07782993719,1,1,0,90567.37914254461,0
788,France,Male,35,9,975.922693647821,1,0,0,170316.27522811963,0
788,France,Female,35,7,12406.953857842473,1,1,1,134210.00553783847,0
600,Spain,Male,38,1,94708.4667304307,1,0,0,160587.17445812793,0
774,Spain,Male,43,10,-4962.477744125655,2,0,0,186913.63326364846,0
673,Germany,Male,31,5,90689.55713837879,0,0,1,94391.69520528309,0
443,Spain,Male,33,7,179108.94300456368,0,0,0,108190.58510770339,0
501,France,Male,36,5,123358.47737068291,0,0,0,-3030.094259506335,0
584,France,Male,36,10,-63.657178669379164,0,0,0,39916.80711575762,0
677,France,Female,29,8,131197.61830837443,1,0,0,82862.70502413441,0
732,France,Male,19,4,-3264.5401714590685,0,0,1,11051.826774956262,1
671,Spain,Male,36,2,143638.87581036522,1,0,1,197560.64089517243,1
770,Spain,Female,34,3,87295.59019511222,1,1,1,186959.71493876076,0
650,Spain,Female,46,0,101049.74804919191,1,0,1,150170.87256084746,0
692,France,Male,77,8,110880.97511957158,2,1,1,178307.0549835454,1
776,Spain,Female,38,6,68744.00625748328,0,0,0,62419.19840394843,0
